,id,url,repository_url,labels_url,user
10,1516450458,https://api.github.com/repos/pandas-dev/pandas/issues/50528,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50528/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
11,1516423866,https://api.github.com/repos/pandas-dev/pandas/issues/50527,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50527/labels{/name},"{'login': 'jessica-writes-code', 'id': 10662138, 'node_id': 'MDQ6VXNlcjEwNjYyMTM4', 'avatar_url': 'https://avatars.githubusercontent.com/u/10662138?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jessica-writes-code', 'html_url': 'https://github.com/jessica-writes-code', 'followers_url': 'https://api.github.com/users/jessica-writes-code/followers', 'following_url': 'https://api.github.com/users/jessica-writes-code/following{/other_user}', 'gists_url': 'https://api.github.com/users/jessica-writes-code/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jessica-writes-code/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jessica-writes-code/subscriptions', 'organizations_url': 'https://api.github.com/users/jessica-writes-code/orgs', 'repos_url': 'https://api.github.com/users/jessica-writes-code/repos', 'events_url': 'https://api.github.com/users/jessica-writes-code/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jessica-writes-code/received_events', 'type': 'User', 'site_admin': False}"
12,1516402031,https://api.github.com/repos/pandas-dev/pandas/issues/50526,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50526/labels{/name},"{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'site_admin': False}"
13,1515951203,https://api.github.com/repos/pandas-dev/pandas/issues/50524,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50524/labels{/name},"{'login': 'lukemanley', 'id': 8519523, 'node_id': 'MDQ6VXNlcjg1MTk1MjM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8519523?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lukemanley', 'html_url': 'https://github.com/lukemanley', 'followers_url': 'https://api.github.com/users/lukemanley/followers', 'following_url': 'https://api.github.com/users/lukemanley/following{/other_user}', 'gists_url': 'https://api.github.com/users/lukemanley/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lukemanley/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lukemanley/subscriptions', 'organizations_url': 'https://api.github.com/users/lukemanley/orgs', 'repos_url': 'https://api.github.com/users/lukemanley/repos', 'events_url': 'https://api.github.com/users/lukemanley/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lukemanley/received_events', 'type': 'User', 'site_admin': False}"
14,1515462150,https://api.github.com/repos/pandas-dev/pandas/issues/50523,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50523/labels{/name},"{'login': 'ramvikrams', 'id': 106332857, 'node_id': 'U_kgDOBlaCuQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/106332857?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ramvikrams', 'html_url': 'https://github.com/ramvikrams', 'followers_url': 'https://api.github.com/users/ramvikrams/followers', 'following_url': 'https://api.github.com/users/ramvikrams/following{/other_user}', 'gists_url': 'https://api.github.com/users/ramvikrams/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ramvikrams/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ramvikrams/subscriptions', 'organizations_url': 'https://api.github.com/users/ramvikrams/orgs', 'repos_url': 'https://api.github.com/users/ramvikrams/repos', 'events_url': 'https://api.github.com/users/ramvikrams/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ramvikrams/received_events', 'type': 'User', 'site_admin': False}"
15,1515414774,https://api.github.com/repos/pandas-dev/pandas/issues/50522,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50522/labels{/name},"{'login': 'jiahe224', 'id': 35186992, 'node_id': 'MDQ6VXNlcjM1MTg2OTky', 'avatar_url': 'https://avatars.githubusercontent.com/u/35186992?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jiahe224', 'html_url': 'https://github.com/jiahe224', 'followers_url': 'https://api.github.com/users/jiahe224/followers', 'following_url': 'https://api.github.com/users/jiahe224/following{/other_user}', 'gists_url': 'https://api.github.com/users/jiahe224/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jiahe224/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jiahe224/subscriptions', 'organizations_url': 'https://api.github.com/users/jiahe224/orgs', 'repos_url': 'https://api.github.com/users/jiahe224/repos', 'events_url': 'https://api.github.com/users/jiahe224/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jiahe224/received_events', 'type': 'User', 'site_admin': False}"
16,1515368637,https://api.github.com/repos/pandas-dev/pandas/issues/50521,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50521/labels{/name},"{'login': 'LakshyAAAgrawal', 'id': 16065837, 'node_id': 'MDQ6VXNlcjE2MDY1ODM3', 'avatar_url': 'https://avatars.githubusercontent.com/u/16065837?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/LakshyAAAgrawal', 'html_url': 'https://github.com/LakshyAAAgrawal', 'followers_url': 'https://api.github.com/users/LakshyAAAgrawal/followers', 'following_url': 'https://api.github.com/users/LakshyAAAgrawal/following{/other_user}', 'gists_url': 'https://api.github.com/users/LakshyAAAgrawal/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/LakshyAAAgrawal/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/LakshyAAAgrawal/subscriptions', 'organizations_url': 'https://api.github.com/users/LakshyAAAgrawal/orgs', 'repos_url': 'https://api.github.com/users/LakshyAAAgrawal/repos', 'events_url': 'https://api.github.com/users/LakshyAAAgrawal/events{/privacy}', 'received_events_url': 'https://api.github.com/users/LakshyAAAgrawal/received_events', 'type': 'User', 'site_admin': False}"
17,1515351484,https://api.github.com/repos/pandas-dev/pandas/issues/50520,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50520/labels{/name},"{'login': 'github-actions[bot]', 'id': 41898282, 'node_id': 'MDM6Qm90NDE4OTgyODI=', 'avatar_url': 'https://avatars.githubusercontent.com/in/15368?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/github-actions%5Bbot%5D', 'html_url': 'https://github.com/apps/github-actions', 'followers_url': 'https://api.github.com/users/github-actions%5Bbot%5D/followers', 'following_url': 'https://api.github.com/users/github-actions%5Bbot%5D/following{/other_user}', 'gists_url': 'https://api.github.com/users/github-actions%5Bbot%5D/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/github-actions%5Bbot%5D/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/github-actions%5Bbot%5D/subscriptions', 'organizations_url': 'https://api.github.com/users/github-actions%5Bbot%5D/orgs', 'repos_url': 'https://api.github.com/users/github-actions%5Bbot%5D/repos', 'events_url': 'https://api.github.com/users/github-actions%5Bbot%5D/events{/privacy}', 'received_events_url': 'https://api.github.com/users/github-actions%5Bbot%5D/received_events', 'type': 'Bot', 'site_admin': False}"
18,1515200613,https://api.github.com/repos/pandas-dev/pandas/issues/50519,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50519/labels{/name},"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
19,1515128998,https://api.github.com/repos/pandas-dev/pandas/issues/50516,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50516/labels{/name},"{'login': 'lukemanley', 'id': 8519523, 'node_id': 'MDQ6VXNlcjg1MTk1MjM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8519523?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lukemanley', 'html_url': 'https://github.com/lukemanley', 'followers_url': 'https://api.github.com/users/lukemanley/followers', 'following_url': 'https://api.github.com/users/lukemanley/following{/other_user}', 'gists_url': 'https://api.github.com/users/lukemanley/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lukemanley/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lukemanley/subscriptions', 'organizations_url': 'https://api.github.com/users/lukemanley/orgs', 'repos_url': 'https://api.github.com/users/lukemanley/repos', 'events_url': 'https://api.github.com/users/lukemanley/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lukemanley/received_events', 'type': 'User', 'site_admin': False}"
